oppt_id,account_id,geo_id,stage_id,owner_user_id,amount,created_at,closed_at
8e9c85ed-7e75-4614-8f81-d84a8c29b1d4,bae42a55-c253-42f2-bcd1-45134b53f7d7,9b32730c-197d-4128-9e8f-a9c485970207,b12ad822-a5f6-472b-845c-9c106bee6805,9aca126b-2958-4339-9584-83355e99b29f,15013,2022-07-23 21:25:44,2022-09-05 07:48:44
b7925380-9574-4000-923b-bbdb5368d6bd,4613961f-cfe3-4470-9fb0-0803ec88d974,ce373f7b-ea9d-41e8-85b7-a385636a93e7,b12ad822-a5f6-472b-845c-9c106bee6805,603da7ab-a970-4148-afb7-4cb635090219,10948,2022-01-12 21:25:42,2024-12-28 13:14:02
7a7ac4bd-df58-4a30-9967-dcdda299557f,4604080a-dc49-441a-9a9d-870d997b4872,b8806616-764a-4f02-ac60-c718be6f04f9,420e9bd6-5013-417b-97a3-a17ca63a0f38,2baa3de8-18e2-47bb-979d-fd44f37b4845,1410,2023-11-10 08:38:05,2024-10-16 04:34:06
680de1e0-e529-4a60-85ce-fd1e21c17e62,af01a249-2a6f-42a3-823a-0e27f0efa776,0b6d7c05-babf-4a3f-8a30-ace0df963ca7,70b0f181-637f-4692-b6bb-d19883170ca3,84542405-3360-4151-93df-a2e71d1a67eb,11826,2023-03-26 08:42:14,2022-01-06 15:12:14
4735c3b6-4194-4ea3-b47f-813a62e487f5,3f38bc9c-f05a-4eb7-b672-e0cd047535fc,65571c78-d8ce-46d8-8fd7-1d487c346d71,c53c3404-7431-4b49-b22a-35b72ef4a2fd,edd301e7-aa66-4be7-bc11-84c826c846bf,5790,2022-07-02 18:41:22,2022-05-08 19:12:46
9b7a5cfb-a317-482a-86e1-b8f0e784a4e0,72406485-ead0-45bd-a1cb-d9bce72eb4c0,449be6aa-4bbd-4733-b7e2-79353d4d7005,70b0f181-637f-4692-b6bb-d19883170ca3,e57eb905-8201-4299-a163-dfa7a5bbf4f0,15664,2024-09-20 12:23:53,2024-01-30 18:54:32
a7337b10-15d6-4a81-9b5f-8c7cbac41fd6,5a7fd60e-5c1d-4e01-ac90-da7f29ae8901,b8806616-764a-4f02-ac60-c718be6f04f9,70b0f181-637f-4692-b6bb-d19883170ca3,38272f05-7b06-484b-97bc-6ef437682f1d,18217,2024-12-23 17:40:42,2023-07-15 13:32:57
292e3feb-e2d1-444a-b3c0-eaba7b29f4fb,cc1bc849-7abf-4aac-a7cb-0e2f9b279dc1,e64f2851-29a8-4c7e-83c0-58a984a05efd,420e9bd6-5013-417b-97a3-a17ca63a0f38,c0d03233-c5c7-439e-a3a5-3b04e5378402,16558,2024-10-29 21:26:52,2023-04-08 05:44:44
99ed69c0-62f2-4756-808b-6bb5adb0682c,bcfce62d-61d3-49d2-96f0-82eee405ae11,449be6aa-4bbd-4733-b7e2-79353d4d7005,5ac92d3f-42f1-46d6-ae2a-7bfb6da29a80,ab014a01-2ff8-4eb4-8acc-39ae22163319,19679,2023-07-13 06:48:51,2023-07-24 10:52:12
31e356f5-f3b2-4a99-a2e7-74149f526117,bd0d6c75-9649-44dc-88d2-df4ec4b53476,d3b58f8b-c9b8-449d-afa7-046a5607b449,5ac92d3f-42f1-46d6-ae2a-7bfb6da29a80,19343e8c-8ebe-44b6-91bc-159346476a7e,6636,2024-01-31 05:13:30,2023-02-26 21:38:46
eb518391-c5fd-4363-b53d-efc9c1c4af32,2a5d1f7e-89f6-43ab-b99b-c98f992c002c,b8806616-764a-4f02-ac60-c718be6f04f9,5ac92d3f-42f1-46d6-ae2a-7bfb6da29a80,de3897c4-d1be-4364-aec6-8eabaa2023c7,8391,2024-05-14 12:44:19,2022-04-14 19:21:03
89cad7c1-3ab9-45e1-b544-a3af6e7015fc,1d27c636-ebed-458b-89bb-fffc04defed8,449be6aa-4bbd-4733-b7e2-79353d4d7005,420e9bd6-5013-417b-97a3-a17ca63a0f38,004f31bd-9658-434c-8b48-bdd6ffe80dcb,13416,2022-03-05 14:09:44,2023-09-11 19:31:16
6e9bcb62-6b7d-41b8-baa7-06a8d302e6de,1d8e1b2e-1fa5-4f11-b07b-7a6f9ca6ea50,f8e719a4-7253-49a7-b6b4-80ac6afd68e7,4eb20bfa-9b50-4dd2-a4a9-e22c99726f73,cedc8cc2-8d8b-4b8c-bedc-3e8b3e8de68e,13020,2024-07-19 04:41:38,2023-03-04 20:39:16
7eded995-123d-41f0-87d8-96ffb9f71f4f,bf67508c-0a23-4681-890b-88bb534143d5,96cee407-b3be-4f54-a08b-c4cf5f5f46ba,5ac92d3f-42f1-46d6-ae2a-7bfb6da29a80,fd748d8a-298f-468b-9c9d-db9686a021a0,662,2023-12-23 08:38:33,2024-04-03 01:23:35
14b99775-b622-45dc-92b0-af1c7f953b2f,7d662265-8c90-463a-a34f-d711d8189c3d,f556ace5-b699-4fcf-a271-5d9f7351ad1f,420e9bd6-5013-417b-97a3-a17ca63a0f38,d83b9faa-27cb-463c-a891-52c5bbb756bd,15339,2024-03-25 07:15:05,2024-02-14 01:34:06
28aab1f3-c762-44e1-8141-612b2af2ec89,64af6b61-13ca-4433-8b24-2aead9e16143,e64f2851-29a8-4c7e-83c0-58a984a05efd,5ac92d3f-42f1-46d6-ae2a-7bfb6da29a80,8148b706-a0a7-42dd-a351-0ad002a35f7c,3182,2023-01-09 05:41:40,2024-08-20 09:09:19
cb21d031-c3de-45de-8818-833ec48cbc36,f6bda008-2a39-42b6-ad6c-33e88bbad0f8,b0b30ba9-1373-4d34-b2e3-4950984f2c16,5ac92d3f-42f1-46d6-ae2a-7bfb6da29a80,220654a3-4dc7-4a8a-8d38-7e89e8136fac,4338,2022-02-15 09:03:07,2022-08-02 13:57:51
c9ccad9e-61cd-41f9-add4-e20b418b06e3,7c1dc08c-40b9-41d2-b467-ac96a74429eb,c47f4c8a-816e-4d6a-9b91-e79cf635d0e5,b12ad822-a5f6-472b-845c-9c106bee6805,edd301e7-aa66-4be7-bc11-84c826c846bf,13331,2022-07-18 06:13:58,2024-10-20 00:28:06
652adb17-4f4b-4acc-b8b4-1d94089021fb,4b332034-0293-4f56-80d3-8e1818565736,ca6a3dd3-f966-452a-80ca-0cc1486d9554,420e9bd6-5013-417b-97a3-a17ca63a0f38,38272f05-7b06-484b-97bc-6ef437682f1d,9049,2024-04-19 13:24:51,2024-12-17 11:19:30
7cd1d0fa-66a7-4ccc-bc24-297829852df0,e4a483ef-1828-4cf0-87d0-65e4d8373660,874057f3-6a95-453d-8573-c217459f7c51,b12ad822-a5f6-472b-845c-9c106bee6805,3a8cb563-c548-4da1-827e-6b542085bfd0,13274,2022-01-27 17:01:28,2022-04-16 20:50:43
cd9ce1f5-2a42-46c1-bf4a-8b6871e0df7b,31908bb4-3db8-4ddd-828b-7be66c062aa9,f8e719a4-7253-49a7-b6b4-80ac6afd68e7,c53c3404-7431-4b49-b22a-35b72ef4a2fd,a63ec974-fcdc-4843-9e12-e14dc59a4185,13034,2022-04-24 01:43:49,2022-03-28 07:11:22
7bf5c163-8e59-44d4-a084-c63499df7899,513b0d3f-58dc-44ee-a4a8-1b36ae3ff93d,9768f287-3f7c-4f3f-9e85-28beb8a815f6,5ac92d3f-42f1-46d6-ae2a-7bfb6da29a80,e57eb905-8201-4299-a163-dfa7a5bbf4f0,10777,2022-02-06 20:42:17,2023-02-22 23:17:20
2a5e5816-4837-4a25-a0be-d2d5ac2598af,6ff1a617-d3c8-4884-9ca8-e3a0c3031898,9b32730c-197d-4128-9e8f-a9c485970207,70b0f181-637f-4692-b6bb-d19883170ca3,7cf706b5-2b7e-4ed2-b50e-414da943fb65,17562,2023-04-12 04:36:40,2023-09-23 08:58:31
3dcb9f5e-8a4e-4001-ae04-d840de8364f0,c86a82f9-3b89-4f63-97b6-4ab688231b57,5050f307-f787-4047-8d37-2cedc48c3557,70b0f181-637f-4692-b6bb-d19883170ca3,6284e8e8-8c4a-45dc-8625-40a34f2fe831,17329,2022-06-08 23:00:52,2023-10-07 18:16:33
c8179dae-b018-4953-a337-61a45030a254,3a1d7df1-8ad0-4663-8ac8-d4117eab979c,92281d5b-28df-4ff1-9663-dc6f0896606d,5ac92d3f-42f1-46d6-ae2a-7bfb6da29a80,271ed9cd-ce59-44d1-b6d4-996c230037bd,16306,2024-08-24 08:03:56,2022-07-24 10:42:11
126ac5b0-12d8-4901-b56d-52832154b766,10345eea-4de0-41a3-ae81-1941849003bb,c6bfca28-c2e2-4268-ac7f-2f888a5c6401,b12ad822-a5f6-472b-845c-9c106bee6805,c0d03233-c5c7-439e-a3a5-3b04e5378402,2140,2023-03-23 22:10:30,2023-12-26 15:10:12
93838e2e-f33c-47a1-bea4-2b119460fb34,d680eb65-f121-4ada-befa-b7446c001def,986cb746-08a3-4f11-a5bd-6ffb7c73a883,70b0f181-637f-4692-b6bb-d19883170ca3,7e656b51-2c5d-46e7-b1bb-dd8d2de1c50c,6659,2023-05-27 17:58:47,2023-05-12 09:14:20
e9234c45-c9f3-4223-ae8f-82b9dadea627,998fcc2d-1fac-4cc4-b87d-ffbaee700afb,408d6888-5f5c-4dd1-8d5e-e6145ccf5268,420e9bd6-5013-417b-97a3-a17ca63a0f38,8148b706-a0a7-42dd-a351-0ad002a35f7c,4482,2023-01-12 20:13:01,2024-10-07 02:28:43
1265fd15-b327-40eb-b71f-713976a44a5a,8e0b267b-21ca-4f08-a56f-f141edc76082,0b6d7c05-babf-4a3f-8a30-ace0df963ca7,4eb20bfa-9b50-4dd2-a4a9-e22c99726f73,266d605b-b3f4-4fa9-82b3-395a32ca965f,8709,2023-04-14 00:37:04,2022-01-28 19:36:02
c1fe19db-647c-4dfd-a0cc-24331f62fa37,56f5caed-912c-4c50-b62d-ce93eea382d7,b1157b1e-d7ac-4a4f-8854-41f6d481c09b,70b0f181-637f-4692-b6bb-d19883170ca3,a7cec896-5864-4322-9d9a-954fff25eb13,17655,2022-04-30 22:16:22,2022-06-01 17:35:45
a1e5d424-f5f5-466b-b768-d360fea1544c,2e69c584-3969-42e7-b9f4-0ce20bc4632a,ca6a3dd3-f966-452a-80ca-0cc1486d9554,4eb20bfa-9b50-4dd2-a4a9-e22c99726f73,89356d89-2df2-4b4d-b517-82a97f94dffc,10011,2024-08-10 16:09:18,2023-07-07 06:26:15
5113d372-af29-474f-a04f-4d6a0f07bf7a,51ffcff7-32b7-48fe-ae8a-40c415ecf07d,382a30ba-7fca-4b36-b4f8-14feb2a55572,c53c3404-7431-4b49-b22a-35b72ef4a2fd,d83b9faa-27cb-463c-a891-52c5bbb756bd,18482,2023-06-02 04:01:14,2022-09-23 19:42:53
72a96346-a38a-466b-9281-790b416f210d,3c80d7e7-6f04-495d-a890-dd700d36a244,d3b58f8b-c9b8-449d-afa7-046a5607b449,420e9bd6-5013-417b-97a3-a17ca63a0f38,3a8cb563-c548-4da1-827e-6b542085bfd0,7735,2022-07-16 02:51:14,2023-09-23 07:35:50
989b085d-4b36-485f-862f-f021dc192438,d3ec566c-6c0b-4a59-9756-47f6388e80a5,6220054f-7c0d-4f92-8962-9682f69b589b,420e9bd6-5013-417b-97a3-a17ca63a0f38,1831580a-969d-4fd3-841d-fe8d20b8062f,15812,2024-03-04 02:15:30,2024-11-23 19:30:17
5c89e0e3-6199-403a-9fc7-8ea9371f28ad,dae2ec14-7344-4f17-b56b-c1a0435877b6,1f7e1f9d-eb7d-4349-a15b-2bb72ccbbb1f,b12ad822-a5f6-472b-845c-9c106bee6805,cf78060e-0b5a-485e-b1bd-90ccc7d2d9a0,15723,2022-05-29 12:29:04,2024-11-23 04:35:29
afd2820d-6fab-4ebb-9c83-d8b93ad91aaf,d9fd2aac-5771-4f4b-b822-09be629638c8,408d6888-5f5c-4dd1-8d5e-e6145ccf5268,5ac92d3f-42f1-46d6-ae2a-7bfb6da29a80,b5d4f72a-c2b1-4d58-9726-225b04f6335e,7331,2024-10-15 17:29:33,2024-06-06 06:06:03
02209da6-38ba-4215-80f0-f0c9a293bdfd,af6558d9-12c8-4b80-894c-0b2af9c8921c,6220054f-7c0d-4f92-8962-9682f69b589b,5ac92d3f-42f1-46d6-ae2a-7bfb6da29a80,7d36d1eb-81cc-458b-8675-e981173078eb,16902,2023-02-12 23:49:03,2023-11-26 21:10:02
5c61035b-afe0-4336-a568-673bda8c028e,bc2a2cc9-749e-4abf-a6c1-8e6e5b2da6e8,c47f4c8a-816e-4d6a-9b91-e79cf635d0e5,420e9bd6-5013-417b-97a3-a17ca63a0f38,1ed0d466-1a28-4d0b-9c38-498fab77af73,13385,2023-03-24 06:06:28,2023-01-28 19:23:31
1d1708a3-ce8e-4411-aa92-edcc2dbc2cf7,07e7e89e-752a-4370-91b2-6703789982a4,eab23103-61b8-42e6-b8e4-27bdae31cde6,4eb20bfa-9b50-4dd2-a4a9-e22c99726f73,3a8cb563-c548-4da1-827e-6b542085bfd0,10650,2023-12-31 09:23:01,2023-03-05 09:38:05
8cd7b985-1eea-4120-aedb-3062ab950083,846c05a2-6527-45c2-bea7-c4d524d642ca,f556ace5-b699-4fcf-a271-5d9f7351ad1f,c53c3404-7431-4b49-b22a-35b72ef4a2fd,c1afc922-3bcb-45f9-b49a-d26d3d047c91,12212,2024-05-13 04:53:08,2022-09-23 08:15:54
b6ce077e-d6cc-4079-b7f9-efe32f36bd52,4b332034-0293-4f56-80d3-8e1818565736,81f8b9ca-8346-463f-b3ae-e601e1966c97,b12ad822-a5f6-472b-845c-9c106bee6805,b082cb1c-d8fd-4b8c-b32d-0ec4bc9c61f4,17192,2023-09-29 21:33:00,2022-03-20 21:59:25
5c3d98d3-b13f-4a14-9825-04e1599038a0,7194d73f-1941-4319-aaec-49892c9d3c8c,7b9cb9ef-0cd8-4b2b-83e0-3913fd70820d,420e9bd6-5013-417b-97a3-a17ca63a0f38,ce8955b3-785d-49de-a12b-ef28d3f667a7,10885,2023-12-07 11:16:39,2022-12-24 00:00:16
c3cbb6b7-7581-45b3-a64b-ec539809853d,750cca0f-d667-4ffe-8e13-db4db037758d,c6bfca28-c2e2-4268-ac7f-2f888a5c6401,c53c3404-7431-4b49-b22a-35b72ef4a2fd,6caa08bb-3055-4d02-9eea-ce0074ef6655,19738,2023-03-24 03:20:33,2023-09-11 15:34:31
e0ba7edf-4d8d-46cd-9e81-bfb9b440a69b,b6b4bf1b-1b6b-47d2-85af-b0a3db1e5402,874057f3-6a95-453d-8573-c217459f7c51,420e9bd6-5013-417b-97a3-a17ca63a0f38,b095bb8a-8a0c-417b-9c40-b84ec6241fff,7759,2024-09-03 19:39:49,2022-03-28 01:32:32
2ce753be-048f-4d4a-8056-e8b65ac68939,2f851107-e67d-4d65-9a61-78067c69faa9,e64f2851-29a8-4c7e-83c0-58a984a05efd,c53c3404-7431-4b49-b22a-35b72ef4a2fd,2ed920bd-2ef3-44c2-9b46-94bf93db3e73,6080,2022-07-20 05:28:23,2024-01-18 15:28:23
26dde8a6-ca06-498e-b794-de4175ea8425,45620c76-da67-4aa6-adf2-34cb7bd78317,6465de2a-d171-47cf-8c70-c744338b243d,c53c3404-7431-4b49-b22a-35b72ef4a2fd,4a0e8d77-5411-4a6c-bef3-0bb64c9823ec,4924,2024-05-05 07:57:20,2024-04-10 09:36:34
86d1b27a-6ab8-4ce6-8017-48ee5ede86f8,858534aa-f40e-49c6-bca6-ce72cdc13854,eab23103-61b8-42e6-b8e4-27bdae31cde6,70b0f181-637f-4692-b6bb-d19883170ca3,71bd1422-46e7-4cce-8727-3c931b919cb0,1860,2022-02-26 13:33:43,2023-06-15 17:47:52
42d02886-e4f9-44b4-9744-77d9c59566f3,3a938e5b-c70b-4051-82aa-5a1e74df96aa,713b4916-11b7-44e2-adb2-6f39959206ae,5ac92d3f-42f1-46d6-ae2a-7bfb6da29a80,d10892f7-63e7-43f5-84a0-b94f90ef8f36,1282,2022-09-30 07:08:32,2023-03-31 03:46:16
0b51507d-8c55-43d5-b0aa-37aa09f9eba7,734eeb7d-f725-4e1d-8974-716793b65776,f97e321b-ac65-4057-a901-09668427a33d,70b0f181-637f-4692-b6bb-d19883170ca3,72a10541-fd9c-4952-b8a8-a07771079a13,15420,2022-05-13 01:07:15,2024-04-23 07:01:24
43619d33-3d6d-436c-adc0-88200a0258d8,a80230e5-e3b2-4283-813a-b4d8e2bf3557,d3b58f8b-c9b8-449d-afa7-046a5607b449,b12ad822-a5f6-472b-845c-9c106bee6805,a7cec896-5864-4322-9d9a-954fff25eb13,7514,2024-09-23 15:04:06,2022-10-21 00:58:59
6d917990-33a9-4e3f-a241-0d84f6d32c4e,7cf7c25c-8b0f-462e-b606-e24661fe5a4c,c133e573-2208-4233-91cd-3d742dfb8915,b12ad822-a5f6-472b-845c-9c106bee6805,84fa53c1-ef78-4089-87e8-35595528f483,12550,2024-03-03 03:55:06,2022-11-10 06:32:55
05787d21-be33-4124-8cbe-1832b894f1f8,58b7f9f8-50e8-4295-9d11-2a34c3ab425e,e64f2851-29a8-4c7e-83c0-58a984a05efd,70b0f181-637f-4692-b6bb-d19883170ca3,d81ccc13-b9bc-4873-bc16-cf7dd4dd9269,17982,2024-11-13 05:33:44,2022-01-21 19:28:11
210941fc-0609-459a-adc9-ed200775122f,63809842-6a4d-4944-ac94-42ff217bc1ae,ce373f7b-ea9d-41e8-85b7-a385636a93e7,5ac92d3f-42f1-46d6-ae2a-7bfb6da29a80,6284e8e8-8c4a-45dc-8625-40a34f2fe831,1483,2024-05-12 21:15:21,2024-06-08 21:57:04
a2f62369-94cb-458d-94c0-1ace8df3c97a,68fd3813-04b6-401e-b34e-ed9fb54801b8,f556ace5-b699-4fcf-a271-5d9f7351ad1f,4eb20bfa-9b50-4dd2-a4a9-e22c99726f73,80fd95c4-dcc9-4289-9f87-977683309a5e,11848,2024-08-05 23:30:50,2023-08-02 14:25:51
53a820b5-a8eb-46e2-ab79-f633602ae1bf,4e2094ca-496c-42ba-aa59-c87b5cf5eadf,ce373f7b-ea9d-41e8-85b7-a385636a93e7,70b0f181-637f-4692-b6bb-d19883170ca3,4c3e7b09-fb30-45ad-a2f6-f5fbd078bf84,15538,2022-12-13 20:12:28,2024-02-28 16:00:11
e46c71fa-8661-48a5-967e-8591a3ef2a83,2d945045-579c-4306-b83c-bff8658521b8,92281d5b-28df-4ff1-9663-dc6f0896606d,b12ad822-a5f6-472b-845c-9c106bee6805,cab328f4-ceb9-4fe8-b805-655bb4b87750,13125,2022-02-05 01:34:32,2024-02-06 11:42:19
6e6abab7-9cca-4db7-aa6c-5738ac0ebd2c,cdbee1fd-1d83-4b57-9c6b-e5e0be327fc7,ca6a3dd3-f966-452a-80ca-0cc1486d9554,5ac92d3f-42f1-46d6-ae2a-7bfb6da29a80,2a26c691-6e1e-4ad4-bfe4-fe7d049b21bb,19108,2023-08-22 21:26:48,2022-08-09 05:08:54
25bca660-f8e3-43c9-b4a8-fd5a88b4cbe1,a6a3b3a3-ff29-4e7a-9051-2f57564468e4,449be6aa-4bbd-4733-b7e2-79353d4d7005,c53c3404-7431-4b49-b22a-35b72ef4a2fd,1b94b1ab-6a4d-4a4a-a57d-1efbb894b0b6,10473,2022-12-11 21:14:43,2023-01-05 13:50:26
cda85c02-f975-4824-8c7f-c9bbe218f83f,4b332034-0293-4f56-80d3-8e1818565736,923fe915-37eb-4281-ba65-655838745c18,c53c3404-7431-4b49-b22a-35b72ef4a2fd,99d1e30b-d685-4707-a3b0-6462db2edc83,1271,2023-06-19 22:24:20,2024-12-06 00:07:10
9f59ca6a-e56d-4c9a-9ec1-b5a49634d806,3467b810-abb4-40da-bae4-bc509d990a5d,f97e321b-ac65-4057-a901-09668427a33d,b12ad822-a5f6-472b-845c-9c106bee6805,87c5bb3a-e877-422e-b5d2-06b95d0df0db,16309,2024-02-13 04:24:59,2024-05-12 18:28:00
a4c9abfa-ef4c-4042-998b-44251141dcc2,e00c22b1-a8d3-41d2-8a5e-9e95b2ad51e1,6220054f-7c0d-4f92-8962-9682f69b589b,c53c3404-7431-4b49-b22a-35b72ef4a2fd,e57eb905-8201-4299-a163-dfa7a5bbf4f0,7812,2024-05-18 18:10:46,2022-12-02 19:18:15
3090b863-39c0-4fc8-8e4d-93e77305a9f1,b3464c2d-0b1f-439a-970f-fb447d378d19,65571c78-d8ce-46d8-8fd7-1d487c346d71,b12ad822-a5f6-472b-845c-9c106bee6805,2a1152a8-07d8-4243-bf69-208ceaba8de6,14823,2024-09-25 01:13:09,2023-09-11 02:39:15
062aa6d3-b2d5-4595-bb1a-58568cfa2d3e,142bc4e6-dfd8-416c-8c3d-be5f1eb260b3,2069ac2f-8681-4d9d-8ff6-3fc8888d98ef,420e9bd6-5013-417b-97a3-a17ca63a0f38,e8f74b90-cf0a-449b-a816-a4c391b1000e,15988,2022-02-08 17:44:12,2024-04-10 22:50:31
f0a8d542-eab5-4adf-8091-d92d56bd3593,48bb9f2c-acd1-4480-b10e-2d6d86fa25f6,f556ace5-b699-4fcf-a271-5d9f7351ad1f,5ac92d3f-42f1-46d6-ae2a-7bfb6da29a80,edd301e7-aa66-4be7-bc11-84c826c846bf,9280,2024-11-12 12:55:50,2024-09-27 19:54:28
92331ff0-072d-4616-9305-fb9508c60b98,15b8ef55-0596-4406-a4d8-0b325f91534b,2069ac2f-8681-4d9d-8ff6-3fc8888d98ef,4eb20bfa-9b50-4dd2-a4a9-e22c99726f73,e5712efe-ef97-440b-84fb-ecf076f7fd92,17597,2022-12-20 04:01:01,2022-01-17 06:11:22
b80de572-5cb1-4042-922d-791e3e942fc6,f0e23ecf-98aa-4519-af0a-06d5ff9251a6,92281d5b-28df-4ff1-9663-dc6f0896606d,b12ad822-a5f6-472b-845c-9c106bee6805,6b480f12-fe4e-4fee-a2f1-379db886565c,9796,2023-12-23 19:44:55,2023-10-25 03:33:10
c6d4acf7-0531-40b2-848c-c91c3962b4e0,41d293ab-11fd-4d33-952d-38cb35f19aeb,cd925617-c58a-49c7-83d5-41cb7915836a,4eb20bfa-9b50-4dd2-a4a9-e22c99726f73,6b480f12-fe4e-4fee-a2f1-379db886565c,14024,2024-05-17 07:20:54,2022-03-18 01:53:47
5b3a9243-33f1-486b-b39c-29ebba9ae4b5,937b2dcb-ff63-4e2d-9fd0-13f739bd0811,a58288c3-b609-4d9e-976f-0788fc350808,5ac92d3f-42f1-46d6-ae2a-7bfb6da29a80,7cf706b5-2b7e-4ed2-b50e-414da943fb65,3678,2024-06-28 01:11:48,2022-05-17 14:03:51
140c7271-7743-4897-b1af-969d4d01f3ae,540c380b-e886-4557-b819-db00c930beca,81f8b9ca-8346-463f-b3ae-e601e1966c97,70b0f181-637f-4692-b6bb-d19883170ca3,1ed0d466-1a28-4d0b-9c38-498fab77af73,19580,2022-06-29 06:44:52,2023-02-08 07:10:33
845fb22b-905a-4076-8cd0-fdb39f170f23,f477cb15-d831-44ed-a580-1156bd3bc40c,874057f3-6a95-453d-8573-c217459f7c51,5ac92d3f-42f1-46d6-ae2a-7bfb6da29a80,d011d157-fc60-46fb-b65f-cf5437a68714,7762,2024-11-03 03:12:51,2023-06-06 07:04:03
860541c4-3e4f-476d-9d89-b6274eba2b39,603008d2-2c8e-44f6-8703-be058246e43f,874057f3-6a95-453d-8573-c217459f7c51,420e9bd6-5013-417b-97a3-a17ca63a0f38,d011d157-fc60-46fb-b65f-cf5437a68714,3670,2022-08-15 15:52:50,2023-11-23 22:59:28
b0b59f31-b398-4859-a43b-74bddbfaab68,c0f471ec-e8b0-4cfb-a77e-8a442a179279,0b6d7c05-babf-4a3f-8a30-ace0df963ca7,5ac92d3f-42f1-46d6-ae2a-7bfb6da29a80,40cd2dce-83b1-4292-8b35-7c3d9c0e374c,5501,2022-06-01 05:21:17,2024-07-12 09:32:10
b98eecb7-90b5-48ab-94a6-d8cca0c00242,49cd61cf-37a5-49a1-8adb-3cbea48eea49,c68acfda-6db5-405f-ab3d-9e54547cc5df,c53c3404-7431-4b49-b22a-35b72ef4a2fd,73a89a20-07fc-4f63-a37c-48322f0413ca,16931,2022-12-11 17:43:33,2022-08-27 11:58:55
ed4bf000-e3fe-42a6-a383-cdaf4b97259f,aa41a4d7-c204-4f57-b781-02dd98c96e55,9768f287-3f7c-4f3f-9e85-28beb8a815f6,70b0f181-637f-4692-b6bb-d19883170ca3,40cd2dce-83b1-4292-8b35-7c3d9c0e374c,15011,2024-10-23 06:56:26,2022-12-22 22:12:45
c466d46e-4b0b-4ef8-8d7f-59eeaa16f78d,d3ccf38f-e6c0-4f15-aedd-df087de21a1a,96cee407-b3be-4f54-a08b-c4cf5f5f46ba,4eb20bfa-9b50-4dd2-a4a9-e22c99726f73,ab014a01-2ff8-4eb4-8acc-39ae22163319,9090,2024-08-22 00:20:36,2022-07-29 01:35:12
7f8923f3-dfe0-43cc-af14-dd8de78745c0,b01fa7db-f00e-4e4a-b268-5508826f9db8,b1157b1e-d7ac-4a4f-8854-41f6d481c09b,5ac92d3f-42f1-46d6-ae2a-7bfb6da29a80,5ad0a131-d0e1-4811-b714-ec33972a0a15,18165,2023-11-22 17:06:41,2023-09-16 10:53:16
b5495c54-46ac-49c4-9fac-cd1e29ab1db0,97dcc729-882c-4147-9953-c708c77ea631,f8e719a4-7253-49a7-b6b4-80ac6afd68e7,5ac92d3f-42f1-46d6-ae2a-7bfb6da29a80,e0da725e-23c2-4957-9c09-e6284b127632,4761,2023-01-25 06:20:13,2024-01-25 02:00:50
e8177598-113d-4f17-95d9-18d35a41982a,393a4ea0-2b19-42e7-8307-82bd32aebf59,0b6d7c05-babf-4a3f-8a30-ace0df963ca7,4eb20bfa-9b50-4dd2-a4a9-e22c99726f73,63cc35be-9f87-4dd8-8601-e54f70f90e67,14541,2023-01-08 03:06:02,2022-04-28 05:59:52
b9cb5bda-05f3-435e-a058-45ce4b28c088,9536bb6c-7f0a-4bbd-93e8-c34db3005d58,986cb746-08a3-4f11-a5bd-6ffb7c73a883,4eb20bfa-9b50-4dd2-a4a9-e22c99726f73,5ad0a131-d0e1-4811-b714-ec33972a0a15,5476,2023-09-18 06:11:34,2023-02-21 03:42:14
68f0a2c1-5367-431b-ad42-fe4cec0b8812,cfdb2aa8-a0ee-4b7a-a0d0-3b003bd85f67,b8806616-764a-4f02-ac60-c718be6f04f9,420e9bd6-5013-417b-97a3-a17ca63a0f38,101a6464-54b7-4ae7-adc9-23d338ce4891,6091,2024-07-15 06:13:58,2024-10-27 23:01:46
f5863684-639e-4c61-a6dc-f4d862817a0a,8466c320-edcd-4128-9bd6-e9581440f3e9,308a661f-1cae-4c0d-a556-c6757629b1dd,5ac92d3f-42f1-46d6-ae2a-7bfb6da29a80,7e656b51-2c5d-46e7-b1bb-dd8d2de1c50c,5294,2024-06-13 07:59:07,2024-04-05 16:41:16
1eaacbc2-1f9c-4238-9860-0704dbd3af66,11f91f7a-3a3a-4ba5-b8b3-b63587f92c54,32169ff7-ea26-43ca-9b8f-62b10788f98a,c53c3404-7431-4b49-b22a-35b72ef4a2fd,64f247af-11b4-4f0c-8787-ee81b3e70c19,736,2022-01-22 08:17:37,2023-06-16 15:39:34
f307257c-8c15-4e26-a427-0c8b1cb81176,9691758b-2654-4b44-8a3f-1ab2b4e9a6ea,81f8b9ca-8346-463f-b3ae-e601e1966c97,c53c3404-7431-4b49-b22a-35b72ef4a2fd,702e1462-2089-4f52-a2d3-9f7ccaeffd9b,4272,2023-05-11 10:48:51,2024-02-16 23:36:00
06b45479-d1bc-46db-8c42-f0503eb05219,d2821775-7ace-4b9e-9db9-3545b069c426,9768f287-3f7c-4f3f-9e85-28beb8a815f6,420e9bd6-5013-417b-97a3-a17ca63a0f38,266d605b-b3f4-4fa9-82b3-395a32ca965f,12617,2023-05-31 15:23:05,2024-12-29 03:38:39
