account_id,geo_id,account_name,domain,industry,company_size,crm_owner_id,lifecycle_stage,created_at,updated_at
fbd6b66e-02de-4bca-9da4-ada994083bc7,a58288c3-b609-4d9e-976f-0788fc350808,Company_240,company240.com,SaaS,11-50,a8d46f9b-ab69-4e03-b5ae-2c400e806cd9,Lead,2023-03-09 14:23:05,2024-07-02 02:15:00
fbd16a6e-5458-4fed-8334-286fc7315c17,ce373f7b-ea9d-41e8-85b7-a385636a93e7,Company_241,company241.com,Healthcare,200-1000,bd604a06-8896-47dd-89cd-a4c8c2e843b5,Lead,2024-11-05 05:17:57,2022-10-10 16:04:38
b4122f6d-dc31-4361-9d00-abc646c68521,ce373f7b-ea9d-41e8-85b7-a385636a93e7,Company_242,company242.com,E-commerce,200-1000,6b6e6bdc-e85e-4d01-acc7-1fd2ee3ad2de,Lead,2024-01-25 01:33:51,2022-07-20 10:41:50
fc66476b-b5ba-4256-8118-f2ba15468d74,986cb746-08a3-4f11-a5bd-6ffb7c73a883,Company_243,company243.com,Fintech,200-1000,9a5ae6ac-4b7d-4538-8f7e-fd6dc45804fb,Customer,2022-11-29 19:19:37,2023-11-04 01:10:43
3d233c91-073a-4db7-a679-f041b657b25a,6220054f-7c0d-4f92-8962-9682f69b589b,Company_244,company244.com,Fintech,200-1000,4c1ba4c6-6e0c-421e-9252-bf3aa3c56208,Churned,2024-04-17 16:05:53,2024-02-21 04:07:14
61bb2efb-ab1f-4e3c-9a6c-6af94709179d,d3b58f8b-c9b8-449d-afa7-046a5607b449,Company_245,company245.com,SaaS,200-1000,f5b42d30-0152-45fa-b415-bcb02d941022,Lead,2022-07-25 12:56:35,2022-03-28 01:56:26
13598e07-9946-40c3-a673-204adb20f12d,d3b58f8b-c9b8-449d-afa7-046a5607b449,Company_246,company246.com,Fintech,11-50,9ccc9770-7bbc-4e11-bc35-d21f1173e3c7,Churned,2024-06-06 02:01:46,2022-07-12 21:03:43
f20cdb47-4b3a-47f6-b89d-2f8746ec7887,07a8c1b6-edd7-42ea-8ee5-59501a0ec2fe,Company_247,company247.com,Healthcare,51-200,38885e4d-618a-4032-8430-c68cc498a123,Expansion,2024-06-14 02:43:38,2024-03-15 20:14:51
57093426-f291-4cec-88f5-a779838cccee,9b32730c-197d-4128-9e8f-a9c485970207,Company_248,company248.com,SaaS,51-200,fe78ab0a-23a0-4933-aadc-0c80c97d964a,Expansion,2024-01-05 06:27:11,2022-08-26 16:49:48
a1da3ccc-3f92-4066-946b-29fd61002024,a58288c3-b609-4d9e-976f-0788fc350808,Company_249,company249.com,SaaS,11-50,f7f58d6f-e759-45df-9713-837d54d40011,Lead,2023-01-13 11:35:37,2023-04-18 10:35:05
1223d8bd-36f4-453b-b7d4-fe9572784d63,c6bfca28-c2e2-4268-ac7f-2f888a5c6401,Company_250,company250.com,SaaS,200-1000,0e582399-64bf-4258-86be-be52b5014c37,Churned,2024-01-05 17:42:33,2022-09-13 18:51:39
a6f92617-63e7-481c-9ded-55f0a77824c0,f8e719a4-7253-49a7-b6b4-80ac6afd68e7,Company_251,company251.com,SaaS,11-50,78393b0c-b12d-4100-a434-d23d0627993e,Lead,2023-09-25 08:17:43,2022-09-09 14:33:57
336f4ba6-32db-4a5d-ae87-1f9d2cc28d20,96cee407-b3be-4f54-a08b-c4cf5f5f46ba,Company_252,company252.com,Healthcare,51-200,8aec6f74-a512-431c-b6c0-ce4317fc6ad4,Expansion,2022-10-23 18:59:46,2023-05-17 05:39:52
a37464cb-84aa-4488-ade8-cc492d559ef3,c6bfca28-c2e2-4268-ac7f-2f888a5c6401,Company_253,company253.com,SaaS,1-10,3363c014-8c49-49a6-b442-7d7d34d946f1,Lead,2022-05-27 12:43:14,2022-12-17 06:08:29
c0d882ef-69b0-42ee-bea4-565e66d5099b,fda10fd5-4541-4e82-a935-3502434627b7,Company_254,company254.com,Fintech,11-50,97de1e52-2ff3-4926-b55b-e71034f05b74,Churned,2022-05-31 13:50:33,2023-06-22 12:40:31
8ea085f7-8e08-41e6-a517-c0e0162b7170,7b9cb9ef-0cd8-4b2b-83e0-3913fd70820d,Company_255,company255.com,Healthcare,200-1000,e6531009-242c-4aed-8878-1fedb0facdd0,Expansion,2024-10-20 16:39:27,2024-03-17 01:54:42
1532046e-8617-4baa-bf71-34514a5cf3ba,874057f3-6a95-453d-8573-c217459f7c51,Company_256,company256.com,E-commerce,51-200,c03d6515-2afd-44aa-9c30-0758a938a54e,Customer,2023-11-01 14:45:10,2023-03-18 06:05:18
4b332034-0293-4f56-80d3-8e1818565736,ca6a3dd3-f966-452a-80ca-0cc1486d9554,Company_257,company257.com,E-commerce,51-200,fb48a18b-58e0-4b42-958c-15b7ba668462,Expansion,2023-07-05 09:10:14,2022-05-03 12:06:37
f5ca678b-629e-4f22-8c9c-fc9d954de9eb,fd4f23c6-0e0b-4a1c-9527-77e78c0278ef,Company_258,company258.com,Fintech,51-200,5770bbdc-f814-473c-877d-2eeefea57342,Customer,2023-10-21 00:09:20,2023-01-25 07:14:35
d5c374e9-6275-487a-a44e-d3d56517ed29,23b7c8fc-6b85-4bf8-9e48-748d5f296586,Company_259,company259.com,Fintech,51-200,7e1751f5-24eb-4b1e-859b-ae714182171b,Lead,2023-10-01 15:00:13,2022-11-01 22:39:57
a8847a6b-7be4-4b4d-b174-5cf0bdf12019,308a661f-1cae-4c0d-a556-c6757629b1dd,Company_260,company260.com,Healthcare,200-1000,ed0ad77c-c42d-4617-a3c9-e1f233775b13,Lead,2023-12-27 11:56:29,2024-09-13 12:38:39
2ed9f024-e71f-4b65-b16c-5a324267cffc,c68acfda-6db5-405f-ab3d-9e54547cc5df,Company_261,company261.com,E-commerce,1-10,a8d46f9b-ab69-4e03-b5ae-2c400e806cd9,Churned,2022-03-26 03:38:53,2024-05-05 16:51:23
737da992-6430-4c27-98ef-9deb9402c3f4,f8e719a4-7253-49a7-b6b4-80ac6afd68e7,Company_262,company262.com,E-commerce,51-200,cf277b4a-4feb-49c4-8401-d49263238ff4,Customer,2024-11-12 00:50:59,2023-03-03 08:16:34
f5ccb7b1-76f3-4916-818c-f381371ffd17,a58288c3-b609-4d9e-976f-0788fc350808,Company_263,company263.com,E-commerce,11-50,133e691b-40d6-486f-8adc-4ecd756f285a,Lead,2024-10-12 02:35:10,2022-07-14 10:41:12
c65a1f12-60f8-41a4-851a-7f336d33d494,b1157b1e-d7ac-4a4f-8854-41f6d481c09b,Company_264,company264.com,E-commerce,1-10,c0eae571-e208-4adb-af22-df5b20cadf57,Customer,2024-09-30 19:19:38,2024-08-28 22:31:21
a65d1e42-3d64-4d5b-b5b9-1b6bd25b0091,408d6888-5f5c-4dd1-8d5e-e6145ccf5268,Company_265,company265.com,E-commerce,51-200,78393b0c-b12d-4100-a434-d23d0627993e,Lead,2022-06-02 21:17:03,2023-04-16 10:07:10
150289d0-fca4-40da-99d1-77b3cfe386a9,c133e573-2208-4233-91cd-3d742dfb8915,Company_266,company266.com,SaaS,1-10,87c1d485-e4ad-4035-8d6a-17b15c41e56a,Expansion,2022-04-05 03:48:15,2024-08-12 11:32:47
b91d3da4-a113-41ca-b5e2-c011912445ba,fd4f23c6-0e0b-4a1c-9527-77e78c0278ef,Company_267,company267.com,Fintech,11-50,b6a04f8e-2fbd-4515-aa49-fe0b6db3537a,Lead,2023-09-18 10:48:33,2024-04-08 17:30:09
fa4d8f17-c4b9-4b13-90bb-d1b3ea8edd0d,1f7e1f9d-eb7d-4349-a15b-2bb72ccbbb1f,Company_268,company268.com,SaaS,51-200,7a3afa18-73ae-4857-8125-b4a0ee7e25fe,Churned,2023-06-12 02:07:04,2022-05-26 03:15:48
ba7f79e2-a3d7-42ca-9b57-58cb1ea61ceb,4898deb9-da65-4a99-9f17-e013bc3c25cc,Company_269,company269.com,E-commerce,11-50,f63b54f0-e634-4d09-85ff-432d91d15187,Expansion,2022-06-19 17:50:41,2024-02-20 17:17:05
9d533776-bcf8-48aa-a13b-719f861b42a9,9c5f5fb0-1003-489d-a4f6-75cc1a8ae9c5,Company_270,company270.com,Healthcare,200-1000,ec29af79-b6de-4aa4-9cbe-43918c4e2260,Churned,2023-01-22 06:34:48,2024-09-22 17:44:36
164f879b-5a73-4f22-84be-22c99518041f,b1157b1e-d7ac-4a4f-8854-41f6d481c09b,Company_271,company271.com,Healthcare,51-200,87c1d485-e4ad-4035-8d6a-17b15c41e56a,Expansion,2022-10-25 14:59:44,2022-09-19 23:12:07
a6a143cd-6187-49d9-88fa-2167de41b3b8,23b7c8fc-6b85-4bf8-9e48-748d5f296586,Company_272,company272.com,E-commerce,51-200,52d0aacb-2754-4cb1-8b1d-a456f59710b9,Customer,2022-10-23 11:30:07,2024-07-08 08:13:04
012e52f7-6b43-407f-b5ca-6925fc450e05,408d6888-5f5c-4dd1-8d5e-e6145ccf5268,Company_273,company273.com,E-commerce,51-200,9776ee7e-3e43-4e02-a87b-c007908651e3,Churned,2024-04-13 02:10:55,2024-06-21 00:04:14
8b344e25-44ff-4507-b5e0-341e32d91b0b,4555fcf6-5a2e-408b-a40e-38d0a6da4bde,Company_274,company274.com,Healthcare,51-200,a91f152b-bb2e-426e-bd21-bf654fa77b83,Lead,2023-11-28 21:31:31,2022-08-28 12:46:44
42d7c07d-67c4-4957-89cc-0c758b4e517d,fd4f23c6-0e0b-4a1c-9527-77e78c0278ef,Company_275,company275.com,SaaS,200-1000,e048c4f6-0fa8-4fe9-9dfc-a1e8eadcac2f,Customer,2022-08-06 18:22:29,2022-09-23 22:49:18
b25bb121-846c-4081-a991-de4e21ce9919,c6bfca28-c2e2-4268-ac7f-2f888a5c6401,Company_276,company276.com,SaaS,51-200,61d9cc1f-8650-46d3-8e76-17f3e5384cd9,Lead,2023-10-18 08:53:15,2024-10-20 07:20:29
9279ebd0-7d09-475a-8892-217ab93b4699,9b32730c-197d-4128-9e8f-a9c485970207,Company_277,company277.com,E-commerce,1-10,e6531009-242c-4aed-8878-1fedb0facdd0,Expansion,2022-10-13 00:55:47,2024-08-28 02:16:17
6006dc57-1954-43cd-89c3-f6e9bddda5fa,7f3e7563-8c1f-4547-a711-9cec2caa5a90,Company_278,company278.com,SaaS,51-200,b6a04f8e-2fbd-4515-aa49-fe0b6db3537a,Expansion,2023-03-09 16:54:56,2024-07-29 01:12:49
5a7fd60e-5c1d-4e01-ac90-da7f29ae8901,32169ff7-ea26-43ca-9b8f-62b10788f98a,Company_279,company279.com,Healthcare,200-1000,5c969710-d19c-43c3-ae52-7eb5df9b3696,Lead,2023-12-20 16:01:28,2023-06-09 11:22:13
7ff719f8-bbaf-402d-a54d-0a749addfc49,c6bfca28-c2e2-4268-ac7f-2f888a5c6401,Company_280,company280.com,SaaS,51-200,289e3d75-7503-4be6-94d0-b8b44f3a0c63,Lead,2023-01-24 01:27:33,2024-05-25 13:12:12
1e8026ab-5d56-477d-8d75-28076c5ca101,449be6aa-4bbd-4733-b7e2-79353d4d7005,Company_281,company281.com,E-commerce,1-10,8de6eeca-df05-4c12-bbe5-86f76a0f3832,Customer,2022-04-28 02:33:08,2022-03-05 23:50:05
529a5903-1636-498b-9ac1-1e32955acfe5,6465de2a-d171-47cf-8c70-c744338b243d,Company_282,company282.com,Healthcare,200-1000,f76eaefc-02a0-4797-879c-b8bcf62b9a0a,Lead,2023-11-20 09:06:41,2022-02-14 01:50:25
0ef346a7-5e51-4cb7-a308-cfea200ac8b2,c47f4c8a-816e-4d6a-9b91-e79cf635d0e5,Company_283,company283.com,SaaS,200-1000,36f716ec-028a-4d17-bbda-986ec8a3609f,Churned,2024-05-04 21:36:53,2022-05-07 04:12:27
4bd22de0-ddee-406e-b0ee-7fd569303b90,382a30ba-7fca-4b36-b4f8-14feb2a55572,Company_284,company284.com,Fintech,1-10,9776ee7e-3e43-4e02-a87b-c007908651e3,Churned,2022-06-02 02:18:07,2022-03-12 14:56:19
7d662265-8c90-463a-a34f-d711d8189c3d,4555fcf6-5a2e-408b-a40e-38d0a6da4bde,Company_285,company285.com,Healthcare,1-10,8bb419d7-f34f-4af4-96dc-730dd63ea7f4,Lead,2022-03-20 14:04:10,2024-09-23 11:07:42
231cde3a-79af-4c94-8967-397e0d31c44c,449be6aa-4bbd-4733-b7e2-79353d4d7005,Company_286,company286.com,Healthcare,1-10,22037e0d-487c-433e-a43f-2e9fd9324082,Churned,2024-10-10 01:43:25,2024-06-14 23:35:24
2eb1d0a8-3c72-4fd2-90ed-b51f010fa1ab,f4a1dbe7-d8f0-42bc-82ab-fe34f249654a,Company_287,company287.com,Fintech,1-10,a91f152b-bb2e-426e-bd21-bf654fa77b83,Lead,2024-04-19 18:34:44,2023-02-16 03:05:14
e7f1b8de-f436-4287-a440-0702793b2d5f,408d6888-5f5c-4dd1-8d5e-e6145ccf5268,Company_288,company288.com,Fintech,1-10,c6cfe78e-3e32-413f-8fcc-ab5a02354a03,Customer,2022-01-23 22:12:45,2024-10-08 11:53:06
70e4347b-8706-4ddd-8661-c51cb596908e,9c5f5fb0-1003-489d-a4f6-75cc1a8ae9c5,Company_289,company289.com,Healthcare,200-1000,28e734b6-7e9c-4f43-9123-373189740fab,Churned,2022-05-25 21:05:17,2022-11-24 11:30:21
1464182d-4032-4122-9229-8b6a82cd54f3,a17c8e52-56cb-417f-9033-d0526bc2a589,Company_290,company290.com,Fintech,200-1000,b1047233-536f-429d-bd91-53bf59ac3147,Churned,2023-01-03 04:51:58,2024-06-07 18:49:15
1dd428d3-afa5-49ba-a076-9a3099c1d4fb,7f3e7563-8c1f-4547-a711-9cec2caa5a90,Company_291,company291.com,E-commerce,51-200,f919a242-fcbb-4d5a-a3f0-2f80e1eec926,Lead,2022-09-16 08:31:39,2023-10-10 03:28:51
9ce6b9ee-74dd-4487-966f-724a6ac2aa35,96cee407-b3be-4f54-a08b-c4cf5f5f46ba,Company_292,company292.com,E-commerce,51-200,0a4ee897-8388-43e2-81eb-412fd19e9cf3,Churned,2023-09-24 08:12:51,2024-08-18 04:45:08
d1baf059-e4c2-4fae-8552-e9f40639c2b4,923fe915-37eb-4281-ba65-655838745c18,Company_293,company293.com,E-commerce,11-50,9939c65c-6099-4165-9562-cb53f2af8666,Expansion,2024-01-25 10:00:48,2024-09-19 15:19:06
9a7b096b-f1f1-45fb-b339-daea8edc9c3c,32169ff7-ea26-43ca-9b8f-62b10788f98a,Company_294,company294.com,Healthcare,51-200,872be0fa-bd4f-4242-bc75-13b28c3292d0,Customer,2024-01-18 18:20:33,2022-02-17 01:08:24
77ab5e0f-54f4-4260-b4db-eeeaab993db6,b9d9e952-3729-466a-99e4-8cb64954f439,Company_295,company295.com,Fintech,51-200,e048c4f6-0fa8-4fe9-9dfc-a1e8eadcac2f,Customer,2022-11-29 01:04:36,2024-02-13 16:12:16
6860e2f6-48f2-43ed-ab53-ed5a8a23e75f,d3b58f8b-c9b8-449d-afa7-046a5607b449,Company_296,company296.com,Fintech,1-10,b1047233-536f-429d-bd91-53bf59ac3147,Churned,2023-09-15 23:51:56,2024-09-01 06:22:08
2864f9d7-c950-40f2-9d38-4a31d57f7cee,382a30ba-7fca-4b36-b4f8-14feb2a55572,Company_297,company297.com,SaaS,1-10,94bcac9f-76e2-4367-8cac-1a62d3a7936a,Churned,2022-04-02 02:05:10,2024-04-27 12:36:10
a18cc2bc-3e98-4766-8ba5-7484481569d0,b9d9e952-3729-466a-99e4-8cb64954f439,Company_298,company298.com,SaaS,51-200,fb48a18b-58e0-4b42-958c-15b7ba668462,Expansion,2022-09-13 18:07:00,2023-03-26 23:44:31
77119afe-f37b-44a3-8822-4fd6b5fda4ce,eab23103-61b8-42e6-b8e4-27bdae31cde6,Company_299,company299.com,Fintech,11-50,9e942139-b89f-4cbf-bd24-c054e1f64691,Expansion,2023-08-12 17:08:31,2024-09-24 04:02:17
c7cfc90c-f26d-4c80-86ca-432d6474d2ba,308a661f-1cae-4c0d-a556-c6757629b1dd,Company_300,company300.com,Fintech,1-10,74f1f54d-dac9-4456-851e-48fc814e89b8,Churned,2022-01-04 08:21:29,2023-04-15 06:53:05
7f97997c-0fa8-449f-b57c-44a853920db5,f4a1dbe7-d8f0-42bc-82ab-fe34f249654a,Company_301,company301.com,Fintech,51-200,bdffbc66-547c-478d-8f6d-27c36c811e1e,Churned,2023-08-30 11:58:41,2024-01-21 05:29:16
900a63a3-f3e7-4db6-be25-edfd81509218,c6bfca28-c2e2-4268-ac7f-2f888a5c6401,Company_302,company302.com,Healthcare,51-200,c469e182-fcf7-4349-80dc-ce4cad2584f8,Expansion,2023-02-16 23:29:11,2023-01-16 09:42:36
2e20ad5b-db31-4861-a887-709df1171805,f97e321b-ac65-4057-a901-09668427a33d,Company_303,company303.com,Fintech,200-1000,38d05151-b839-4f65-ad00-f375c3dee411,Lead,2023-12-08 19:56:29,2024-11-30 02:18:34
d0d8507b-22b3-4740-8e77-d24a12f67c4d,81f8b9ca-8346-463f-b3ae-e601e1966c97,Company_304,company304.com,SaaS,11-50,a8d46f9b-ab69-4e03-b5ae-2c400e806cd9,Expansion,2023-03-20 02:51:43,2023-09-23 20:13:36
2ff3c3ef-08fc-4b3b-b313-67b2ce59a992,7b9cb9ef-0cd8-4b2b-83e0-3913fd70820d,Company_305,company305.com,Healthcare,200-1000,20f3cce6-d1bb-48bb-b0f9-8c136cef32ba,Lead,2023-10-20 02:51:43,2023-04-08 01:08:18
3c41f3b3-66fc-4a65-85e6-cf80cae61132,713b4916-11b7-44e2-adb2-6f39959206ae,Company_306,company306.com,Fintech,11-50,cf277b4a-4feb-49c4-8401-d49263238ff4,Customer,2024-12-18 02:48:48,2023-12-06 13:21:03
d94e749e-e47a-4cfe-b2e5-a4b1126365ff,b1157b1e-d7ac-4a4f-8854-41f6d481c09b,Company_307,company307.com,SaaS,1-10,bb28cb72-a3b2-4a9c-98c7-774d2aafeddb,Customer,2024-05-13 08:32:41,2022-04-24 08:37:53
d8310912-01b7-44ba-924c-2366379e3d7b,382a30ba-7fca-4b36-b4f8-14feb2a55572,Company_308,company308.com,Healthcare,11-50,0059a4a4-23ef-4b29-8a6c-14492f46e933,Expansion,2024-10-25 04:21:03,2024-12-05 17:22:29
1698f9f8-84ac-47d5-92bb-ef4dfbbb45c7,eab23103-61b8-42e6-b8e4-27bdae31cde6,Company_309,company309.com,Fintech,51-200,bb28cb72-a3b2-4a9c-98c7-774d2aafeddb,Lead,2024-01-27 00:25:31,2022-04-04 01:43:11
7f1c1cbc-95c4-4ad7-b818-364aa65c3a93,fd4f23c6-0e0b-4a1c-9527-77e78c0278ef,Company_310,company310.com,Fintech,51-200,0a4ee897-8388-43e2-81eb-412fd19e9cf3,Expansion,2022-08-29 11:14:38,2022-09-03 13:39:58
3f2ceb1d-af43-4158-8741-01b1f33b371c,a17c8e52-56cb-417f-9033-d0526bc2a589,Company_311,company311.com,Fintech,11-50,8aec6f74-a512-431c-b6c0-ce4317fc6ad4,Expansion,2022-10-22 23:54:20,2023-11-14 21:40:51
630ab1e2-ce33-4965-a10d-d044290b75f6,c47f4c8a-816e-4d6a-9b91-e79cf635d0e5,Company_312,company312.com,Healthcare,11-50,df28c314-f535-47f9-9c28-01f78a2fded3,Lead,2023-04-06 22:04:10,2023-10-08 15:30:06
344ca139-bd44-4130-85c3-de33171e575f,9c5f5fb0-1003-489d-a4f6-75cc1a8ae9c5,Company_313,company313.com,SaaS,11-50,c864dc75-c266-4e7f-89da-e87e1aa88269,Expansion,2022-12-05 04:28:39,2024-01-23 06:11:26
2f95dd2b-e8d5-4e04-ac5a-0d6b8d7c335c,0b6d7c05-babf-4a3f-8a30-ace0df963ca7,Company_314,company314.com,SaaS,200-1000,c6cfe78e-3e32-413f-8fcc-ab5a02354a03,Customer,2022-04-01 20:24:54,2023-12-23 11:39:31
3d052c26-3ab9-4a5b-9f4c-6e8ac0e75e36,65571c78-d8ce-46d8-8fd7-1d487c346d71,Company_315,company315.com,E-commerce,11-50,a91f152b-bb2e-426e-bd21-bf654fa77b83,Churned,2024-06-18 17:24:22,2022-11-13 22:31:45
44314335-7e60-4176-a9a5-4f7e4e3c8c85,5050f307-f787-4047-8d37-2cedc48c3557,Company_316,company316.com,Fintech,1-10,f76eaefc-02a0-4797-879c-b8bcf62b9a0a,Churned,2024-04-22 06:30:08,2023-06-13 11:17:53
95a68b36-e900-4915-9806-0cf233fc42f9,986cb746-08a3-4f11-a5bd-6ffb7c73a883,Company_317,company317.com,E-commerce,200-1000,f63b54f0-e634-4d09-85ff-432d91d15187,Expansion,2022-04-05 16:39:46,2024-07-31 09:56:02
d10d76d7-e02e-4e89-bdff-baef7be9120c,e64f2851-29a8-4c7e-83c0-58a984a05efd,Company_318,company318.com,E-commerce,200-1000,29ff11a1-e922-478e-8966-c8d57b27446f,Lead,2023-05-03 04:02:05,2022-08-12 04:21:25
3dcbb419-b24c-40d9-a03a-1db3b8f09b05,f556ace5-b699-4fcf-a271-5d9f7351ad1f,Company_319,company319.com,SaaS,11-50,9776ee7e-3e43-4e02-a87b-c007908651e3,Lead,2022-03-30 19:16:33,2023-05-01 13:55:12
39c8ede4-cffa-425b-81d2-98909dd3cd70,6220054f-7c0d-4f92-8962-9682f69b589b,Company_320,company320.com,Healthcare,1-10,8aec6f74-a512-431c-b6c0-ce4317fc6ad4,Customer,2022-03-19 21:26:30,2023-05-12 00:58:40
5fedf17f-98ca-4235-b781-5ff8eaab283b,408d6888-5f5c-4dd1-8d5e-e6145ccf5268,Company_321,company321.com,Healthcare,200-1000,8d958587-f4ff-41e2-95b0-789b097be1c9,Lead,2024-06-26 11:43:09,2023-06-21 12:20:51
713699b9-e835-482f-8708-6cfae9459371,92281d5b-28df-4ff1-9663-dc6f0896606d,Company_322,company322.com,SaaS,51-200,9e942139-b89f-4cbf-bd24-c054e1f64691,Lead,2024-01-11 15:57:51,2023-09-12 09:13:57
0bff4e0b-d30d-4cd5-821b-4b00554c659c,cd925617-c58a-49c7-83d5-41cb7915836a,Company_323,company323.com,Healthcare,200-1000,14517dd4-9b04-4d7d-a763-597faab21a38,Customer,2024-02-21 03:37:15,2022-07-23 03:18:55
1d950936-6ab0-436e-8166-f95498e0436a,2069ac2f-8681-4d9d-8ff6-3fc8888d98ef,Company_324,company324.com,E-commerce,11-50,ba61e43e-b22e-4e85-a86a-db5c9da21267,Expansion,2024-04-05 01:49:03,2023-07-30 14:44:23
adb0c7fa-bea3-4b3c-b88a-9d75958eb4cc,32169ff7-ea26-43ca-9b8f-62b10788f98a,Company_325,company325.com,Fintech,1-10,289e3d75-7503-4be6-94d0-b8b44f3a0c63,Churned,2022-09-02 13:31:03,2024-03-10 23:51:03
aa55e0d0-983a-41fb-beba-4bd51daf6261,b8806616-764a-4f02-ac60-c718be6f04f9,Company_326,company326.com,SaaS,11-50,b3b65e98-2b0b-43c0-932b-99d83fb3bfe7,Customer,2022-03-30 08:37:27,2024-05-22 11:52:30
9d9be148-810e-4263-8852-bbbbc14184a8,f8e719a4-7253-49a7-b6b4-80ac6afd68e7,Company_327,company327.com,Fintech,51-200,394220d0-fe7f-42b3-9bc3-6eba674bf7cb,Expansion,2024-02-28 21:13:07,2022-06-14 22:49:26
3a0abdf1-3777-489f-ac24-7c07963556b5,07a8c1b6-edd7-42ea-8ee5-59501a0ec2fe,Company_328,company328.com,Healthcare,51-200,682b6bd6-5e94-4d2b-8c6a-5ce0c3c333a6,Customer,2022-05-05 10:46:18,2023-05-11 17:30:09
20d2f911-bad4-4ca5-a716-efc45665f902,b9d9e952-3729-466a-99e4-8cb64954f439,Company_329,company329.com,Fintech,51-200,b3b65e98-2b0b-43c0-932b-99d83fb3bfe7,Expansion,2022-10-16 16:03:24,2023-01-11 12:38:26
9f0b7fcc-f365-4c2e-b665-a61759903054,7f3e7563-8c1f-4547-a711-9cec2caa5a90,Company_330,company330.com,Healthcare,11-50,38d05151-b839-4f65-ad00-f375c3dee411,Customer,2022-04-17 10:39:37,2023-12-26 15:21:28
4d216918-b264-4437-9029-cd91d8631f27,32169ff7-ea26-43ca-9b8f-62b10788f98a,Company_331,company331.com,Healthcare,200-1000,5e536b9f-d8c2-44d7-9a1b-47d93dc3c491,Expansion,2024-07-13 08:31:00,2022-07-10 07:56:52
b14e834a-3cb9-4e7f-92f7-935705e515f5,923fe915-37eb-4281-ba65-655838745c18,Company_332,company332.com,E-commerce,11-50,185a7cbf-40a5-4c7d-8daf-1c0d9f580986,Customer,2022-04-16 13:45:52,2023-02-20 12:04:00
58747cc1-0876-403b-8769-999d43ccbc4b,c47f4c8a-816e-4d6a-9b91-e79cf635d0e5,Company_333,company333.com,Healthcare,1-10,0b8b9389-49bf-4bfe-9ffc-dece3ec0c133,Expansion,2024-11-14 21:44:54,2023-11-30 10:09:15
f7fe6720-9a90-46e8-92fe-b9d64c19ee27,923fe915-37eb-4281-ba65-655838745c18,Company_334,company334.com,E-commerce,200-1000,87c1d485-e4ad-4035-8d6a-17b15c41e56a,Customer,2023-01-01 09:02:12,2023-01-21 03:05:09
48bb9f2c-acd1-4480-b10e-2d6d86fa25f6,923fe915-37eb-4281-ba65-655838745c18,Company_335,company335.com,E-commerce,51-200,7f8afb3f-6f23-4ad2-805c-1d8cf7637a7a,Churned,2023-09-20 05:50:37,2022-08-07 20:17:56
24416b01-8e8d-48da-a01c-8b3405ceb7eb,23b7c8fc-6b85-4bf8-9e48-748d5f296586,Company_336,company336.com,E-commerce,11-50,f76eaefc-02a0-4797-879c-b8bcf62b9a0a,Churned,2022-07-06 05:41:48,2022-05-31 09:24:00
6565e030-41d4-4220-b3ec-b74145c05cec,382a30ba-7fca-4b36-b4f8-14feb2a55572,Company_337,company337.com,SaaS,51-200,4e346f2d-f7a8-4aff-9714-cc3537fe7047,Lead,2024-06-03 23:02:19,2022-03-20 14:42:07
51fe3ee1-720e-4bde-abe1-d57216f1fbd7,c133e573-2208-4233-91cd-3d742dfb8915,Company_338,company338.com,SaaS,51-200,fb48a18b-58e0-4b42-958c-15b7ba668462,Expansion,2023-01-18 11:34:24,2023-03-27 19:53:15
fc3fb552-fab5-4e16-b4f3-9fd9e8cd172f,b8806616-764a-4f02-ac60-c718be6f04f9,Company_339,company339.com,Healthcare,1-10,0cd83233-8d7c-4c22-832e-e8f49f72444d,Customer,2024-06-18 07:40:00,2023-08-20 18:08:37
27820493-f8ee-46cf-96ae-ce73a639e3b7,81f8b9ca-8346-463f-b3ae-e601e1966c97,Company_340,company340.com,E-commerce,200-1000,c03d6515-2afd-44aa-9c30-0758a938a54e,Expansion,2024-07-12 13:16:50,2024-08-13 22:56:02
a15c3ba0-368c-4e78-8bb4-75d43e2e1fd0,4898deb9-da65-4a99-9f17-e013bc3c25cc,Company_341,company341.com,SaaS,1-10,c0285894-a306-42cc-ad4e-9289996c9ae1,Churned,2022-03-03 17:40:35,2023-10-12 13:11:35
9b399d1a-d3e6-4b71-8178-4a9ed33ce2c2,c6bfca28-c2e2-4268-ac7f-2f888a5c6401,Company_342,company342.com,E-commerce,1-10,c1201955-60dc-41e5-b754-e95e45481cc2,Expansion,2024-08-20 04:12:59,2023-01-21 16:11:12
2bb3efe0-513d-4834-a531-d1892db31404,6220054f-7c0d-4f92-8962-9682f69b589b,Company_343,company343.com,Fintech,1-10,7b7a97b2-cfd7-441e-a4ee-97fc0fed4831,Customer,2022-05-08 08:33:46,2022-09-06 02:02:05
9da6e443-43ad-4e03-85b2-56e19e517569,c68acfda-6db5-405f-ab3d-9e54547cc5df,Company_344,company344.com,Fintech,51-200,b6a04f8e-2fbd-4515-aa49-fe0b6db3537a,Expansion,2023-10-14 05:50:15,2023-05-24 15:41:31
